Date,QB,RB1,RB2,WR1,WR2,WR3,TE,UTIL,D,Total
2009-08-24,26.2,15.8,2.9,6.8,17.3,3.9,5.5,13.5,12.0,103.9
2009-08-24,6.4,5.0,2.5,3.8,17.8,12.1,4.2,6.0,10.0,67.8
2009-08-24,6.4,4.7,3.5,3.4,6.6,8.0,7.2,5.9,5.0,50.7
2009-08-24,28.4,3.9,5.5,8.0,12.1,20.3,10.7,5.4,5.0,99.3
2009-08-24,6.4,5.0,4.9,5.9,9.8,6.6,2.6,4.0,10.0,55.2
2009-08-24,26.2,4.7,2.7,14.2,17.3,8.0,5.8,2.6,3.0,84.5
2009-08-24,9.1,16.6,9.0,27.0,8.0,9.9,2.8,4.9,13.0,100.3
2009-08-24,28.4,5.0,3.9,6.6,17.8,10.2,4.2,17.3,7.0,100.4
2009-08-24,26.2,13.5,5.0,10.2,12.1,6.6,3.0,17.3,6.0,99.9
2009-08-27,10.0,4.7,16.6,35.5,4.0,10.6,2.8,7.4,12.0,103.6
2009-08-27,8.1,3.9,4.7,6.6,10.2,20.3,4.4,3.6,8.0,69.8
2009-08-27,17.2,2.7,16.6,7.1,8.1,12.1,2.9,4.3,6.0,77.0
2009-08-27,5.9,9.1,10.8,20.3,8.0,8.1,4.2,10.9,6.0,83.3
2009-08-27,8.8,5.0,8.7,10.9,17.3,3.2,18.8,5.3,10.0,88.0
2009-08-27,15.5,2.5,9.7,14.2,5.9,20.3,18.8,8.8,6.0,101.7
2009-08-27,8.8,13.5,16.5,9.2,12.2,6.2,5.8,2.8,8.0,83.0
2009-08-27,4.8,9.1,7.1,7.4,5.7,9.2,4.6,7.0,6.0,60.9
2009-08-27,6.7,4.7,7.6,3.8,5.0,8.1,10.7,5.1,6.0,57.7
2009-08-27,10.0,13.5,10.8,3.5,9.2,3.9,5.8,5.4,11.0,73.1
2009-08-28,10.6,7.2,8.1,17.8,11.5,5.9,2.8,5.9,5.0,74.8
2009-08-28,15.5,10.8,4.9,4.1,35.5,8.1,3.5,17.3,3.0,102.7
2009-08-28,14.0,13.3,2.5,14.0,17.8,12.5,4.6,13.1,6.0,97.8
2009-08-28,6.7,6.0,9.3,12.0,9.2,3.5,8.8,3.5,6.0,65.0
2009-08-28,15.2,9.9,16.6,8.8,4.0,9.4,3.5,20.3,6.0,93.7
2009-08-28,11.4,6.3,7.6,6.8,14.0,7.5,13.5,2.8,6.0,75.9
2009-08-28,14.9,13.5,4.3,4.4,8.1,27.0,6.1,4.6,8.0,90.9
2009-08-28,26.2,19.6,10.8,8.0,11.5,7.3,17.8,2.5,6.0,109.7
2009-08-28,28.4,3.1,7.1,9.2,8.3,6.8,6.1,4.1,8.0,81.1
2009-08-28,28.4,9.1,3.6,14.0,11.3,7.0,3.5,11.4,6.0,94.3
2009-08-29,6.7,22.5,8.7,6.1,10.2,6.1,17.8,5.3,4.0,87.4
2009-08-29,15.2,6.8,5.3,16.4,12.9,8.8,3.2,9.0,5.0,82.6
2009-08-29,11.4,5.9,8.1,3.8,8.8,17.0,4.6,5.9,4.0,69.5
2009-08-29,5.9,4.4,9.9,9.4,6.1,7.0,5.3,7.4,6.0,61.4
2009-08-29,4.3,5.9,6.3,10.2,8.0,8.8,4.6,35.5,3.0,86.6
2009-08-29,4.8,2.6,8.3,4.1,5.7,5.9,12.4,13.7,6.0,63.5
2009-08-29,14.1,8.3,4.3,10.2,3.5,3.8,3.5,6.1,5.0,58.8
2009-08-29,6.2,8.7,3.1,12.9,5.3,9.4,3.5,14.0,9.0,72.1
2009-08-29,8.1,9.7,11.4,9.1,7.3,5.9,3.5,8.1,5.0,68.1
2009-08-29,9.8,11.3,9.1,3.3,9.0,12.2,2.8,21.0,3.0,81.5
2009-08-30,7.5,5.3,7.4,11.8,9.4,5.3,4.0,12.2,4.0,66.9
2009-08-30,19.6,22.5,3.1,4.1,3.8,3.7,3.6,4.2,12.0,76.6
2009-08-30,4.3,5.4,9.1,3.3,14.2,13.8,3.2,4.4,13.0,70.7
2009-08-30,12.5,13.7,5.4,16.9,6.0,9.1,3.9,6.9,5.0,79.4
2009-08-30,4.3,3.1,10.8,8.1,8.8,9.9,6.9,13.4,14.0,79.3
2009-08-30,9.7,3.1,5.8,13.9,12.5,7.7,3.2,7.4,3.0,66.3
2009-08-30,5.9,3.8,10.8,5.4,9.9,8.4,5.0,5.2,10.0,64.4
2009-08-30,4.7,13.1,21.6,11.4,8.7,4.8,3.3,4.4,19.0,91.0
2009-08-30,14.1,2.6,19.2,8.2,3.8,3.7,14.0,4.6,19.0,89.2
2009-08-30,19.6,5.2,16.1,7.3,5.3,6.7,2.7,13.7,7.0,83.6
2009-08-31,6.5,6.9,5.3,10.9,6.6,7.7,6.7,8.7,5.0,64.3
2009-08-31,10.4,3.2,3.8,16.9,3.7,8.8,8.0,3.9,3.0,61.7
2009-08-31,7.1,13.5,3.2,5.5,8.0,26.8,3.0,8.7,5.0,80.8
2009-08-31,7.5,4.2,6.9,26.8,7.3,9.1,7.4,9.4,8.0,86.6
2009-08-31,8.9,3.1,14.7,7.7,8.7,13.8,3.5,4.6,5.0,70.0
2009-08-31,6.7,15.2,39.7,9.1,17.5,7.4,2.9,9.4,3.0,110.9
2009-08-31,4.7,3.6,11.1,7.0,8.1,3.8,2.7,4.3,6.0,51.3
2009-08-31,12.5,5.1,2.4,7.7,3.7,4.3,8.0,12.2,15.0,70.9
2009-08-31,7.0,2.9,18.2,17.5,13.4,6.6,5.3,4.8,5.0,80.7
2009-08-31,7.0,5.1,7.4,11.8,13.9,14.3,2.7,6.6,3.0,71.8
2009-09-03,6.9,25.7,14.7,9.0,4.5,8.0,8.0,13.9,3.0,93.7
2009-09-03,15.8,2.5,11.1,7.7,5.4,11.2,6.7,3.3,10.0,73.7
2009-09-03,10.9,2.9,8.0,26.8,11.4,8.2,8.0,3.9,21.0,101.1
2009-09-03,8.4,15.8,3.5,7.9,3.9,6.2,3.9,8.2,4.0,61.8
2009-09-03,10.5,16.7,32.8,5.3,9.0,11.7,9.2,3.9,15.0,114.1
2009-09-03,14.0,6.7,2.6,8.1,3.2,6.8,9.5,5.2,4.0,60.1
2009-09-03,15.8,5.8,5.5,6.0,12.7,7.5,6.9,3.6,3.0,66.8
2009-09-03,14.6,16.7,13.7,11.7,9.9,4.5,6.9,10.2,8.0,96.2
2009-09-03,7.8,2.4,3.0,9.2,9.4,6.6,3.4,39.7,3.0,84.5
2009-09-03,5.5,10.7,39.7,35.2,14.3,8.7,11.4,3.3,5.0,133.8
2009-09-04,10.9,8.3,13.4,19.6,7.3,4.3,7.1,9.6,7.0,87.5
2009-09-04,6.3,3.2,4.9,11.3,5.3,7.7,3.9,3.5,4.0,50.1
2009-09-04,11.3,7.7,3.2,14.0,3.7,5.4,8.4,25.7,5.0,84.4
2009-09-04,8.3,2.6,12.4,4.4,10.2,6.6,7.1,13.8,8.0,73.4
2009-09-04,8.4,12.9,4.3,14.8,15.7,5.4,5.3,8.1,4.0,78.9
2009-09-04,26.0,2.6,2.9,3.5,4.2,16.4,25.7,10.6,3.0,94.9
2009-09-04,10.9,16.7,9.3,14.0,7.6,6.7,10.8,15.7,7.0,98.7
2009-09-04,10.9,2.6,12.4,18.7,7.3,18.4,3.4,5.5,4.0,83.2
2009-09-04,11.3,41.8,6.7,3.8,6.7,12.7,2.7,11.3,8.0,105.0
2009-09-04,13.1,7.7,8.3,19.0,13.6,6.8,3.4,2.9,5.0,79.8
2009-09-13,8.0,13.7,10.9,35.2,16.8,6.7,15.6,8.0,8.0,122.9
2009-09-13,7.5,6.5,11.7,8.7,19.0,11.3,11.2,11.2,10.0,97.1
2009-09-13,15.0,22.9,6.0,3.8,10.2,5.4,19.8,6.1,6.0,95.2
2009-09-13,15.1,18.9,2.9,9.2,29.1,6.2,3.9,8.7,7.0,101.0
2009-09-13,14.5,26.5,3.0,5.0,34.0,10.6,9.3,27.5,5.0,135.4
2009-09-13,6.2,17.0,13.2,5.5,7.5,12.4,7.2,10.6,7.0,86.6
2009-09-13,14.5,8.9,6.3,24.6,10.1,5.5,15.3,18.7,4.0,107.9
2009-09-13,12.4,2.5,3.9,19.1,8.6,7.7,7.9,7.1,5.0,74.2
2009-09-13,7.5,4.2,8.5,11.4,19.0,35.2,3.4,3.3,4.0,96.5
2009-09-13,7.8,2.6,7.7,15.7,16.6,11.3,4.6,16.7,7.0,90.0
2009-09-14,9.9,12.9,18.1,5.5,4.6,5.5,3.0,9.6,13.0,82.1
2009-09-14,26.0,44.6,4.1,15.5,4.2,15.3,3.9,24.1,5.0,142.7
2009-09-14,18.3,9.5,10.9,4.6,10.2,4.5,13.3,2.3,6.0,79.6
2009-09-14,20.1,8.9,9.3,3.6,9.1,16.6,2.8,15.0,9.0,94.4
2009-09-14,20.1,6.3,5.8,11.8,5.5,29.1,14.3,7.2,5.0,105.1
2009-09-14,18.6,13.2,10.8,24.8,10.6,4.7,20.1,4.6,4.0,111.4
2009-09-14,20.1,25.8,12.0,5.8,4.7,10.3,2.3,6.7,7.0,94.7
2009-09-14,26.0,58.4,4.2,4.2,5.9,5.9,9.0,17.3,4.0,134.9
2009-09-14,18.4,44.6,17.6,29.1,6.4,6.2,7.2,17.3,5.0,151.8
2009-09-14,14.0,6.5,12.0,5.5,6.3,21.9,14.8,7.1,5.0,93.1
2009-09-20,7.5,7.4,13.4,5.8,10.6,12.0,11.2,3.0,12.0,82.9
2009-09-20,24.4,14.5,16.6,11.2,4.7,17.1,12.2,8.7,5.0,114.4
2009-09-20,9.9,16.1,8.7,10.4,8.7,6.2,9.0,4.1,3.0,76.1
2009-09-20,20.3,9.9,26.5,4.3,3.3,4.7,2.3,22.9,6.0,100.2
2009-09-20,18.3,4.7,17.5,8.0,8.7,5.0,2.3,7.4,3.0,74.9
2009-09-20,15.1,4.1,7.4,23.7,15.5,3.4,20.1,5.6,4.0,98.9
2009-09-20,26.3,2.5,5.8,12.6,3.4,7.2,7.1,9.2,6.0,80.1
2009-09-20,21.2,6.5,26.5,7.7,17.7,12.0,11.2,5.5,5.0,113.3
2009-09-20,26.5,20.9,11.5,12.0,4.3,39.9,4.7,3.5,4.0,127.3
2009-09-20,11.5,17.5,10.8,10.3,7.0,5.5,6.1,20.9,5.0,94.6
2009-09-21,33.1,8.5,13.7,11.1,9.9,9.5,6.2,23.7,4.0,119.7
2009-09-21,11.5,9.2,21.8,3.1,9.3,12.2,3.3,7.0,10.0,87.4
2009-09-21,15.9,13.5,16.1,8.7,5.6,11.1,4.7,3.1,12.0,90.7
2009-09-21,18.3,3.6,6.2,3.4,17.2,7.7,8.1,11.5,15.0,91.0
2009-09-21,17.5,12.2,7.4,12.8,17.2,5.3,4.4,6.7,12.0,95.5
2009-09-21,11.4,20.9,17.9,23.7,3.4,9.5,2.9,2.5,3.0,95.2
2009-09-21,6.5,17.9,15.2,12.2,7.7,5.9,3.3,10.5,3.0,82.2
2009-09-21,18.3,7.5,13.7,17.2,28.6,20.0,15.4,8.5,10.0,139.2
2009-09-21,23.4,14.3,15.2,3.7,12.6,8.5,5.0,11.5,5.0,99.2
2009-09-21,21.2,11.8,6.7,20.3,8.8,3.9,6.8,4.7,15.0,99.2
2009-09-27,15.9,16.5,21.8,10.4,6.5,7.7,6.1,8.4,22.0,115.3
2009-09-27,18.8,3.8,2.7,4.2,24.6,10.3,2.4,2.3,22.0,91.1
2009-09-27,13.4,20.9,16.3,8.5,5.0,8.0,16.0,23.2,6.0,117.3
2009-09-27,20.7,3.1,3.2,3.4,10.8,17.1,8.9,4.0,18.0,89.2
2009-09-27,17.8,9.2,2.5,10.8,7.3,18.2,8.9,5.3,5.0,85.0
2009-09-27,15.9,11.6,21.8,16.0,12.0,5.1,12.2,6.5,15.0,116.1
2009-09-27,15.6,23.2,11.5,3.6,21.8,4.6,11.4,25.0,11.0,127.7
2009-09-27,25.7,20.9,3.8,5.6,7.1,7.2,4.4,14.2,8.0,96.9
2009-09-27,20.3,26.5,3.6,3.4,11.5,7.1,3.0,3.9,4.0,83.3
2009-09-27,15.3,3.1,16.6,6.5,10.7,9.5,6.2,12.4,5.0,85.3
2009-09-28,25.0,9.4,21.1,18.0,7.1,9.5,16.0,14.8,10.0,130.9
2009-09-28,17.1,20.9,5.4,5.2,9.0,13.9,7.1,4.7,7.0,90.3
2009-09-28,8.7,10.3,20.9,28.1,8.2,18.5,2.8,4.0,16.0,117.5
2009-09-28,20.3,16.6,2.7,5.3,4.9,7.8,4.8,7.1,10.0,79.5
2009-09-28,20.7,3.1,3.3,6.7,5.0,3.9,4.8,18.0,11.0,76.5
2009-09-28,15.6,3.8,3.6,13.9,9.9,5.2,6.1,13.3,11.0,82.4
2009-09-28,20.3,21.8,8.1,3.6,25.5,4.2,10.0,4.0,3.0,100.5
2009-09-28,14.8,14.8,26.5,7.1,19.6,21.3,2.3,2.4,10.0,118.8
2009-09-28,22.6,10.4,9.4,9.9,4.2,9.5,3.0,5.6,3.0,77.6
2009-09-28,10.0,10.3,11.5,5.9,8.6,7.1,2.7,21.3,4.0,81.4
2009-10-04,20.4,16.6,11.5,12.1,5.9,3.6,2.3,16.8,5.0,94.2
2009-10-04,12.3,5.9,10.3,28.1,7.7,14.1,4.8,8.4,4.0,95.6
2009-10-04,27.9,14.7,17.3,4.9,8.9,5.1,6.8,4.6,11.0,101.2
2009-10-04,20.7,16.6,13.0,3.4,27.0,10.0,4.8,13.9,4.0,113.4
2009-10-04,14.5,14.1,14.2,19.0,4.3,12.1,4.1,14.4,7.0,103.7
2009-10-04,20.3,11.5,36.1,10.0,19.9,3.6,6.8,4.9,3.0,116.1
2009-10-04,7.2,9.7,4.8,7.1,3.6,5.3,5.5,5.0,9.0,57.2
2009-10-04,20.7,2.8,3.8,7.6,8.6,25.5,3.0,4.8,10.0,86.8
2009-10-04,20.4,3.7,4.6,7.1,5.8,5.2,6.4,4.5,8.0,65.7
2009-10-04,19.4,24.0,27.7,4.4,10.0,25.5,3.0,14.4,22.0,150.4
2009-10-05,5.5,5.8,11.3,21.5,22.6,11.6,9.3,44.0,9.0,140.6
2009-10-05,5.5,24.0,3.3,3.8,4.1,9.2,4.3,11.5,8.0,73.7
2009-10-05,27.9,18.5,5.5,6.3,35.2,14.9,8.5,16.7,8.0,141.5
2009-10-05,7.5,8.5,5.9,3.8,18.0,10.6,11.5,13.8,10.0,89.6
2009-10-05,25.6,6.8,3.7,11.2,44.0,11.6,7.5,14.1,26.0,150.5
2009-10-05,5.5,16.8,10.7,11.8,12.1,5.9,7.5,44.0,8.0,122.3
2009-10-05,27.9,6.3,11.5,19.0,24.7,9.3,11.0,4.8,7.0,121.5
2009-10-05,9.1,24.0,21.4,3.8,4.5,9.5,16.7,6.8,7.0,102.8
2009-10-05,25.0,3.3,14.4,11.8,3.8,35.2,4.8,14.1,8.0,120.4
2009-10-05,10.9,10.9,17.3,11.2,9.5,44.0,10.9,7.5,8.0,130.2
2009-10-11,9.6,4.6,11.3,10.6,3.1,4.8,9.8,3.2,11.0,68.0
2009-10-11,11.6,2.8,6.4,32.0,7.0,15.4,15.2,4.6,13.0,108.0
2009-10-11,11.8,14.7,5.5,32.0,9.0,3.1,5.1,3.0,16.0,100.2
2009-10-11,26.4,3.3,17.3,9.0,10.6,22.7,5.7,15.2,7.0,117.2
2009-10-11,14.2,5.6,8.5,11.6,3.5,4.2,14.9,18.8,4.0,85.3
2009-10-11,11.8,3.0,14.9,20.7,26.6,9.0,15.2,22.7,14.0,137.9
2009-10-11,27.9,6.7,5.9,7.0,20.7,14.9,2.4,16.2,6.0,107.7
2009-10-11,14.5,5.9,20.9,9.1,6.3,27.8,3.1,11.2,5.0,103.8
2009-10-11,17.6,2.6,16.5,10.8,3.8,22.6,5.7,3.2,26.0,108.8
2009-10-11,13.1,11.5,6.4,19.9,9.5,5.5,16.7,5.4,4.0,92.0
2009-10-12,17.5,3.4,25.3,3.3,4.8,10.3,12.0,11.5,6.0,94.1
2009-10-12,11.5,3.4,7.4,32.9,3.2,17.4,13.8,23.1,11.0,123.7
2009-10-12,13.1,4.6,23.1,3.2,9.5,9.9,25.1,7.0,14.0,109.5
2009-10-12,14.2,14.9,12.6,5.4,26.6,40.0,3.6,9.7,7.0,134.0
2009-10-12,17.5,12.5,2.8,13.5,14.7,8.7,2.4,2.6,10.0,84.7
2009-10-12,11.5,13.7,24.6,16.8,13.3,8.1,2.8,3.7,6.0,100.5
2009-10-12,11.6,18.8,44.4,8.7,32.9,18.1,16.7,32.0,6.0,189.2
2009-10-12,23.1,3.4,4.6,40.0,4.8,13.5,3.2,16.4,14.0,123.0
2009-10-12,14.2,15.8,12.6,17.4,20.7,16.8,6.9,3.7,4.0,112.1
2009-10-12,17.5,3.0,3.4,14.7,18.4,9.0,25.1,9.8,19.0,119.9
2009-10-18,7.3,5.3,3.0,9.7,3.9,10.6,3.1,22.4,4.0,69.3
2009-10-18,11.5,4.3,2.6,10.2,3.2,26.6,6.2,12.0,14.0,90.6
2009-10-18,10.6,9.0,11.7,14.3,5.8,9.8,6.2,17.5,3.0,87.9
2009-10-18,6.4,3.4,13.7,14.7,8.2,14.6,7.3,15.6,19.0,102.9
2009-10-18,9.9,8.2,13.7,7.8,3.9,32.0,10.3,15.8,6.0,107.6
2009-10-18,42.2,9.2,2.8,9.8,5.4,15.6,10.3,17.0,19.0,131.3
2009-10-18,10.6,12.0,5.8,3.4,32.0,14.6,2.8,16.7,15.0,112.9
2009-10-18,24.4,4.7,44.4,9.9,11.4,5.4,3.1,12.2,6.0,121.5
2009-10-18,9.9,13.0,2.8,11.4,18.5,5.4,6.7,15.8,6.0,89.5
2009-10-18,23.2,29.4,6.7,7.0,4.2,12.4,10.7,5.2,6.0,104.8
2009-10-19,21.3,6.1,6.6,18.1,21.3,12.4,6.9,8.0,3.0,103.7
2009-10-19,10.6,11.6,9.3,10.6,8.8,11.9,6.7,18.0,3.0,90.5
2009-10-19,17.2,7.6,29.4,14.3,3.3,7.5,6.5,8.1,6.0,99.9
2009-10-19,9.9,29.2,7.6,12.4,3.2,11.3,5.0,10.5,4.0,93.1
2009-10-19,21.3,5.3,8.2,8.9,5.8,13.5,5.0,7.6,19.0,94.6
2009-10-19,18.3,5.1,11.5,4.2,14.3,9.1,3.8,4.2,4.0,74.5
2009-10-19,7.3,7.0,4.1,26.6,9.8,3.2,13.9,25.1,4.0,101.0
2009-10-19,7.9,12.0,4.7,38.1,9.3,21.3,5.6,5.3,11.0,115.2
2009-10-19,30.5,7.4,16.7,10.6,30.3,3.2,3.0,9.3,3.0,114.0
2009-10-19,23.2,9.3,7.0,18.2,8.7,27.6,12.0,2.9,3.0,111.9
2009-10-25,24.5,12.1,29.2,8.2,5.4,6.4,3.7,8.1,4.0,101.6
2009-10-25,24.1,8.5,6.6,4.1,4.6,6.3,6.9,9.8,14.0,84.9
2009-10-25,16.9,24.9,22.9,27.6,3.9,13.6,16.7,9.1,6.0,141.6
2009-10-25,23.2,6.1,8.0,10.1,3.8,18.2,7.9,17.4,15.0,109.7
2009-10-25,12.8,18.9,25.1,12.4,3.8,6.3,17.9,12.6,4.0,113.8
2009-10-25,8.0,13.4,10.8,3.2,16.3,10.3,21.6,5.1,6.0,94.7
2009-10-25,17.2,2.8,27.9,17.4,9.1,13.5,10.0,8.4,6.0,112.3
2009-10-25,11.5,23.6,8.1,5.2,5.8,13.1,9.8,10.6,7.0,94.7
2009-10-25,11.5,11.7,4.7,12.3,10.3,8.1,3.8,3.8,16.0,82.2
2009-10-25,4.4,7.9,2.8,14.9,9.8,11.3,3.8,8.9,12.0,75.8
2009-10-26,16.9,4.8,24.1,23.8,6.3,4.2,17.9,13.4,15.0,126.4
2009-10-26,13.5,7.9,4.3,5.2,10.6,10.6,3.8,17.9,22.0,95.8
2009-10-26,11.5,5.1,8.4,6.4,9.9,12.9,14.9,13.5,15.0,97.6
2009-10-26,20.6,38.1,11.7,9.3,4.9,10.1,3.4,21.1,22.0,141.2
2009-10-26,9.7,8.4,9.4,5.9,3.1,6.7,9.8,4.2,14.0,71.2
2009-10-26,21.2,4.3,24.1,3.8,13.4,8.6,14.9,8.1,6.0,104.4
2009-10-26,20.6,4.9,4.8,6.7,6.3,10.1,14.9,17.8,4.0,90.1
2009-10-26,8.0,3.3,2.8,12.6,11.8,8.2,11.0,13.5,9.0,80.2
2009-10-26,12.8,10.8,22.0,13.5,10.1,18.2,14.9,20.7,6.0,129.0
2009-10-26,16.9,2.8,24.4,8.4,13.5,3.8,14.9,16.9,4.0,105.6
2009-11-01,15.5,10.9,2.5,17.8,4.9,35.7,3.5,4.7,9.0,104.5
2009-11-01,21.2,3.1,10.0,19.7,6.4,10.6,6.4,17.0,22.0,116.4
2009-11-01,11.5,7.3,5.6,17.1,17.4,4.9,3.2,10.0,8.0,85.0
2009-11-01,8.0,16.9,10.0,9.6,20.8,7.0,12.9,6.4,3.0,94.6
2009-11-01,15.5,2.5,12.4,11.9,11.7,6.4,3.7,7.9,8.0,80.0
2009-11-01,8.3,3.3,9.4,5.2,5.5,6.7,12.2,9.0,3.0,62.6
2009-11-01,11.5,13.5,12.4,12.5,17.4,6.4,3.4,9.7,12.0,98.8
2009-11-01,12.8,9.0,13.4,12.9,20.5,8.1,2.3,6.0,11.0,96.0
2009-11-01,4.5,5.0,4.9,6.4,8.2,11.2,11.0,6.3,22.0,79.5
2009-11-01,25.2,28.8,4.9,3.2,6.3,5.9,3.7,12.6,3.0,93.6
2009-11-02,14.8,28.2,10.9,22.4,11.7,10.4,5.2,6.5,12.0,122.1
2009-11-02,18.0,2.8,24.1,13.7,23.3,17.1,11.3,16.3,17.0,143.6
2009-11-02,18.0,6.5,24.1,10.6,12.5,29.7,11.7,6.3,8.0,127.4
2009-11-02,19.8,12.4,24.1,11.2,7.4,4.6,2.4,35.0,6.0,122.9
2009-11-02,13.5,6.0,5.0,10.6,20.5,4.9,4.6,6.4,11.0,82.5
2009-11-02,5.4,10.9,7.8,4.9,15.4,11.8,4.6,10.3,7.0,78.1
2009-11-02,13.5,5.0,2.8,21.0,4.9,20.8,7.6,14.5,12.0,102.1
2009-11-02,15.5,12.4,35.0,20.8,17.4,23.8,4.6,2.9,9.0,141.4
2009-11-02,14.3,31.1,2.8,14.0,5.7,11.9,7.2,19.7,9.0,115.7
2009-11-02,9.0,14.2,19.1,3.9,6.3,23.3,3.5,13.4,8.0,100.7
2009-11-08,14.9,5.5,12.3,5.7,8.6,7.5,7.6,29.3,14.0,105.4
2009-11-08,19.9,34.0,23.8,18.4,7.4,14.0,12.9,3.6,8.0,142.0
2009-11-08,9.0,2.5,22.4,4.0,3.6,7.5,10.2,23.8,12.0,95.0
2009-11-08,18.9,10.6,7.8,5.5,37.6,3.9,4.4,23.4,5.0,117.1
2009-11-08,12.6,2.5,10.8,4.9,4.9,5.5,7.8,34.0,15.0,98.0
2009-11-08,19.8,4.7,16.5,14.0,4.9,3.2,4.4,9.0,6.0,82.5
2009-11-08,18.8,9.5,10.7,6.3,5.6,7.4,4.3,3.2,9.0,74.8
2009-11-08,7.6,35.0,3.1,11.2,3.2,11.4,9.7,3.9,4.0,89.1
2009-11-08,16.6,2.6,3.3,11.4,18.4,18.8,4.6,7.4,3.0,86.1
2009-11-08,10.5,12.4,7.0,10.3,3.8,4.0,7.2,5.0,4.0,64.2
2009-11-12,14.3,8.5,3.6,8.3,20.3,19.0,7.3,10.8,9.0,101.1
2009-11-12,10.9,13.7,24.7,7.5,4.4,3.2,9.7,7.5,5.0,86.6
2009-11-12,18.3,25.7,10.8,6.0,9.2,22.7,14.5,17.1,5.0,129.3
2009-11-12,14.3,4.2,13.7,26.6,6.7,20.3,14.5,23.8,8.0,132.1
2009-11-12,13.8,7.5,17.9,21.7,3.8,8.6,9.7,10.1,11.0,104.1
2009-11-12,12.6,28.9,3.3,34.3,7.5,8.3,4.3,10.5,9.0,118.7
2009-11-12,24.6,25.7,10.6,28.5,41.9,15.1,8.0,6.0,5.0,165.4
2009-11-12,24.6,7.4,3.2,8.3,9.4,6.0,4.6,4.1,5.0,72.6
2009-11-12,14.3,3.3,12.4,14.0,8.3,18.4,4.4,11.2,5.0,91.3
2009-11-12,17.1,5.2,7.4,37.6,15.1,9.0,4.6,14.5,8.0,118.5
2009-11-15,29.3,13.3,25.5,8.9,19.0,13.5,4.6,8.5,5.0,127.6
2009-11-15,6.9,15.8,5.3,19.1,9.1,6.0,12.4,4.4,7.0,86.0
2009-11-15,24.5,21.0,36.8,9.0,5.7,8.1,17.5,4.1,5.0,131.7
2009-11-15,38.6,6.9,3.2,8.7,18.4,11.1,4.1,13.8,5.0,109.8
2009-11-15,29.3,23.8,22.9,9.5,8.6,18.6,10.6,22.6,4.0,149.9
2009-11-15,8.6,12.4,10.1,6.7,13.8,7.0,21.8,4.2,3.0,87.6
2009-11-15,7.9,17.9,4.5,9.5,19.0,6.1,4.1,16.7,4.0,89.7
2009-11-15,26.1,18.4,50.2,9.5,7.0,4.1,3.3,4.1,3.0,125.7
2009-11-15,14.4,10.6,5.3,3.5,15.1,4.9,10.6,9.0,3.0,76.4
2009-11-15,24.5,7.7,8.5,8.7,17.9,37.7,3.7,9.2,8.0,125.9
2009-11-19,13.1,20.6,14.1,4.7,11.9,6.1,5.3,8.5,7.0,91.3
2009-11-19,20.3,6.9,36.8,26.2,11.9,3.5,6.8,19.0,5.0,136.4
2009-11-19,14.4,17.7,13.3,13.6,12.4,4.3,5.3,13.8,7.0,101.8
2009-11-19,29.3,4.6,6.5,8.8,19.0,6.3,3.7,8.1,6.0,92.3
2009-11-19,26.1,23.9,21.0,10.9,17.4,5.6,17.5,14.4,10.0,146.8
2009-11-19,7.9,14.1,4.6,17.7,5.6,8.6,6.6,17.8,10.0,92.9
2009-11-19,24.5,20.6,22.9,23.1,19.0,9.9,3.7,15.1,3.0,141.8
2009-11-19,9.7,9.7,13.3,7.6,26.6,19.1,3.7,12.4,3.0,105.1
2009-11-19,19.5,13.3,5.1,9.5,5.2,17.8,10.0,13.3,5.0,98.7
2009-11-19,10.9,20.6,8.3,19.1,6.0,7.0,25.8,9.5,5.0,112.2
2009-11-22,9.2,13.2,18.7,7.0,6.0,5.6,21.8,6.6,3.0,91.1
2009-11-22,27.4,21.6,6.7,3.2,10.6,7.0,3.3,12.9,11.0,103.7
2009-11-22,13.1,17.3,18.7,10.6,18.9,5.7,7.9,3.2,3.0,98.4
2009-11-22,8.6,17.3,9.6,21.6,9.9,7.8,24.6,7.0,5.0,111.4
2009-11-22,14.4,10.5,15.8,26.6,9.9,7.1,7.3,7.8,7.0,106.4
2009-11-22,9.0,20.6,4.0,32.1,5.2,10.9,17.5,6.0,7.0,112.3
2009-11-22,19.5,6.6,12.2,26.6,14.6,11.1,2.7,18.7,7.0,119.0
2009-11-22,18.0,9.8,7.7,37.7,10.1,17.8,5.5,5.3,7.0,118.9
2009-11-22,7.9,9.7,12.9,7.1,9.3,10.9,18.7,4.5,10.0,91.0
2009-11-22,19.5,14.9,14.1,10.1,14.6,38.3,4.2,5.5,5.0,126.2
2009-11-23,9.9,7.7,3.5,6.3,3.4,14.1,33.8,20.6,9.0,108.3
2009-11-23,23.3,19.5,8.7,14.9,10.6,7.8,2.4,10.2,9.0,106.4
2009-11-23,10.3,17.6,5.7,7.8,7.1,5.9,3.7,11.0,10.0,79.1
2009-11-23,23.8,22.6,9.4,6.4,17.3,11.7,11.5,5.6,10.0,118.3
2009-11-23,30.7,3.5,3.8,13.4,3.4,8.4,14.3,8.0,3.0,88.5
2009-11-23,18.1,5.8,17.6,12.5,7.1,6.3,11.5,12.1,13.0,104.0
2009-11-23,8.8,10.1,17.6,4.4,3.9,11.3,21.3,5.8,6.0,89.2
2009-11-23,7.9,4.0,14.4,6.3,15.0,7.4,8.8,10.2,11.0,85.0
