Date,F1,F2,M1,M2,D1,D2,U1,U2,G,Total
2014-08-16,5,4,7,10,10,10,6,3,10,65
2014-08-16,4,19,11,14,3,4,10,10,10,85
2014-08-16,5,24,3,5,26,10,56,3,16,148
2014-08-16,19,10,6,5,13,10,3,10,22,98
2014-08-16,9,4,3,33,3,10,10,13,10,95
2014-08-16,24,19,3,5,16,10,9,4,22,112
2014-08-16,24,5,13,11,10,5,16,24,10,118
2014-08-16,56,4,3,3,10,10,3,6,10,105
2014-08-16,40,56,3,13,10,10,11,10,15,168
2014-08-16,56,24,3,3,10,26,6,10,10,148
2014-08-16,19,4,3,5,13,6,3,5,10,68
2014-08-16,4,19,10,5,10,10,56,3,28,145
2014-08-16,40,4,6,3,10,10,10,10,28,121
2014-08-16,4,5,9,10,10,3,3,10,10,64
2014-08-16,56,19,10,9,6,10,11,9,22,152
2014-08-16,33,40,10,5,10,6,3,10,16,133
2014-08-16,4,40,9,3,10,5,10,10,28,119
2014-08-16,40,19,7,3,10,3,5,3,28,118
2014-08-16,24,5,3,5,10,16,19,10,10,102
2014-08-16,19,10,6,5,10,10,26,5,10,101
2014-08-16,24,19,5,7,5,10,13,4,22,109
2014-08-16,19,33,3,5,3,10,5,17,35,130
2014-08-16,9,40,11,5,4,10,10,13,10,112
2014-08-16,5,4,3,5,10,5,16,10,10,68
2014-08-16,33,10,3,13,3,16,10,7,10,105
2014-08-16,4,19,6,5,10,5,5,10,10,74
2014-08-16,24,10,10,5,10,10,6,13,15,103
2014-08-16,10,33,5,13,10,10,6,56,35,178
2014-08-16,56,40,3,10,10,4,3,11,10,147
2014-08-16,40,24,7,10,6,6,10,10,10,123
2014-08-16,5,19,3,7,5,10,7,10,22,88
2014-08-16,40,5,5,6,10,5,6,3,16,96
2014-08-16,10,9,6,3,3,10,6,4,35,86
2014-08-16,5,24,3,7,10,3,10,6,10,78
2014-08-16,9,56,33,10,10,5,10,3,28,164
2014-08-16,56,33,3,10,16,5,3,40,28,194
2014-08-16,5,9,33,7,10,10,10,16,10,110
2014-08-16,33,9,5,11,6,10,4,19,35,132
2014-08-16,56,9,3,9,6,16,4,10,15,128
2014-08-16,56,24,9,3,10,10,6,4,10,132
2014-08-16,24,33,33,10,16,3,3,6,10,138
2014-08-16,9,24,10,7,10,10,17,11,16,114
2014-08-16,10,19,3,6,5,13,10,6,10,82
2014-08-16,4,40,7,3,10,4,10,16,10,104
2014-08-16,40,5,5,3,13,10,6,13,10,105
2014-08-16,10,5,3,3,10,5,4,24,22,86
2014-08-16,56,40,6,33,10,10,10,9,10,184
2014-08-16,4,10,10,3,5,10,4,5,22,73
2014-08-16,10,9,10,10,10,10,10,10,22,101
2014-08-16,56,19,13,10,3,10,26,33,35,205
2014-08-16,56,5,3,3,10,6,6,11,22,122
2014-08-16,4,10,3,5,10,5,10,5,10,62
2014-08-16,5,33,3,11,10,10,5,10,10,97
2014-08-16,56,4,33,3,5,10,10,33,10,164
2014-08-16,5,19,3,5,10,10,10,26,10,98
2014-08-16,9,24,10,9,5,10,10,3,28,108
2014-08-16,40,10,33,7,10,10,10,5,16,141
2014-08-16,24,19,3,5,10,10,10,13,10,104
2014-08-16,56,24,10,3,3,10,10,10,10,136
2014-08-16,19,9,7,17,10,13,10,3,10,98
2014-08-16,5,40,6,5,10,6,24,10,10,116
2014-08-16,40,9,3,17,3,4,16,10,10,112
2014-08-16,24,19,10,14,6,4,7,6,16,106
2014-08-16,24,40,3,14,10,6,24,7,22,150
2014-08-16,24,40,9,11,10,3,7,11,16,131
2014-08-16,5,10,13,5,4,10,10,6,28,91
2014-08-16,9,24,6,3,10,10,3,10,15,90
2014-08-16,33,56,17,14,10,10,9,6,15,170
2014-08-16,19,9,3,5,5,4,7,10,10,72
2014-08-16,24,33,7,3,5,10,14,3,10,109
2014-08-16,5,10,5,17,10,16,10,10,10,93
2014-08-16,5,40,3,6,10,16,11,24,22,137
2014-08-16,5,9,3,11,10,6,26,10,28,108
2014-08-16,10,33,11,5,10,10,10,10,10,109
2014-08-16,19,24,3,6,10,26,10,10,10,118
2014-08-16,19,40,3,10,26,10,5,10,15,138
2014-08-16,40,10,3,5,10,10,4,10,22,114
2014-08-16,56,40,3,10,10,26,3,5,16,169
2014-08-16,33,9,3,10,13,10,10,10,10,108
2014-08-16,19,33,6,6,6,3,19,17,10,119
2014-08-16,19,10,6,6,10,10,10,10,10,91
2014-08-16,33,5,5,33,10,6,6,5,10,113
2014-08-16,24,4,33,5,10,6,3,10,16,111
2014-08-16,10,33,9,10,6,10,33,10,10,131
2014-08-16,10,19,5,11,10,10,11,3,10,89
2014-08-16,4,19,10,9,10,5,10,17,10,94
2014-08-16,9,19,11,14,10,10,3,16,10,102
2014-08-16,24,9,10,5,6,10,10,10,10,94
2014-08-16,10,5,13,17,5,3,3,9,22,87
2014-08-16,10,5,3,10,4,26,5,10,15,88
2014-08-16,9,33,3,3,26,6,26,10,10,126
2014-08-16,33,4,5,3,10,6,16,10,22,109
2014-08-16,5,19,13,14,6,10,10,4,10,91
2014-08-16,24,5,3,3,6,13,6,10,10,80
2014-08-16,40,10,5,5,10,13,19,10,10,122
2014-08-16,40,9,5,10,3,10,10,5,10,102
2014-08-16,9,4,3,3,5,3,6,10,10,53
2014-08-16,40,4,3,5,10,10,19,11,10,112
2014-08-16,40,33,10,3,3,10,10,4,22,135
2014-08-16,56,33,6,11,10,4,9,3,10,142
2014-08-16,56,33,17,10,10,10,6,16,22,180
2014-08-16,10,56,10,3,10,10,10,5,10,124
2014-08-16,10,56,7,6,26,3,5,10,10,133
2014-08-16,10,40,11,33,10,10,10,11,10,145
2014-08-16,10,19,3,3,13,10,19,5,22,104
2014-08-16,40,19,13,6,4,10,7,3,10,112
2014-08-16,9,19,3,7,10,10,26,5,16,105
2014-08-16,24,4,33,9,10,10,5,10,10,115
2014-08-16,9,10,6,5,10,10,5,6,10,71
2014-08-16,40,4,3,10,13,6,16,3,16,111
2014-08-16,56,19,10,6,6,13,6,10,10,136
2014-08-16,9,19,17,11,13,5,10,10,10,104
2014-08-16,5,19,3,13,10,10,10,10,10,90
2014-08-16,24,10,3,3,16,6,26,14,22,124
2014-08-16,33,9,5,11,3,5,10,5,22,103
2014-08-16,19,4,5,10,10,10,3,6,10,77
2014-08-16,33,24,5,17,10,26,17,6,10,148
2014-08-16,4,5,3,10,10,10,19,56,16,133
2014-08-16,10,33,5,3,4,26,11,10,22,124
2014-08-16,33,24,17,5,10,16,5,6,10,126
2014-08-16,5,33,6,5,4,10,33,19,10,125
2014-08-16,33,4,11,3,10,6,10,3,10,90
2014-08-16,19,56,5,17,10,6,9,10,10,142
2014-08-16,56,40,11,6,10,10,6,5,10,154
2014-08-16,4,56,10,5,6,10,3,24,35,153
2014-08-16,33,10,3,5,13,26,10,16,10,126
2014-08-16,40,56,7,10,10,10,10,56,22,221
2014-08-16,33,10,7,10,13,10,40,17,10,150
2014-08-16,56,24,14,5,10,10,5,6,10,140
2014-08-16,33,9,5,10,10,10,9,5,22,113
2014-08-16,24,9,33,7,10,10,10,10,10,123
2014-08-16,9,24,5,3,10,5,6,10,10,82
2014-08-16,33,10,6,9,10,10,10,13,28,129
2014-08-16,19,24,7,3,10,10,6,56,10,145
2014-08-16,10,19,3,3,10,10,10,13,16,94
2014-08-16,5,40,3,10,10,6,10,40,10,134
2014-08-16,5,19,3,5,3,10,10,16,10,81
2014-08-16,9,4,11,17,10,5,3,19,10,88
2014-08-16,4,10,5,10,10,10,16,5,22,92
2014-08-16,33,10,6,3,6,10,10,6,35,119
2014-08-16,4,5,3,5,10,10,10,10,16,73
2014-08-16,24,5,13,7,6,6,7,3,15,86
2014-08-16,33,19,3,3,10,10,10,40,15,143
2014-08-16,10,40,7,33,10,6,40,10,22,178
2014-08-16,24,40,33,3,13,10,14,3,10,150
2014-08-16,9,4,6,13,10,10,3,5,35,95
2014-08-16,10,9,3,3,10,16,10,10,10,81
2014-08-16,24,9,5,10,3,5,3,40,10,109
2014-08-16,33,19,3,5,13,10,5,3,10,101
2014-08-16,5,9,10,5,10,4,3,10,10,66
2014-08-16,24,4,6,10,10,13,33,10,35,145
2014-08-16,9,56,13,3,13,26,3,16,10,149
2014-08-16,19,56,7,6,10,10,33,10,10,161
2014-08-16,5,33,11,5,13,3,33,10,15,128
2014-08-16,10,24,10,3,26,4,33,10,10,130
2014-08-16,56,5,11,10,5,3,3,10,10,113
2014-08-16,24,40,5,10,6,10,10,3,22,130
2014-08-16,56,9,3,10,5,26,13,10,10,142
2014-08-16,5,19,6,3,26,10,10,17,16,112
2014-08-16,24,5,3,33,10,6,7,5,10,103
2014-08-16,33,40,9,3,10,5,9,10,10,129
2014-08-16,56,33,10,3,10,6,3,10,22,153
2014-08-16,9,19,17,10,10,10,24,10,10,119
2014-08-16,9,33,7,3,10,3,5,33,10,113
2014-08-16,56,19,7,5,6,10,10,10,10,133
2014-08-16,24,56,3,14,26,6,3,5,10,147
2014-08-16,24,33,33,3,3,10,6,9,10,131
2014-08-16,40,9,3,6,10,6,10,6,35,125
2014-08-16,19,24,5,7,10,26,33,10,10,144
2014-08-16,40,33,17,7,3,6,10,24,10,150
2014-08-16,33,5,5,13,4,6,3,4,16,89
2014-08-16,56,5,17,3,4,13,6,56,35,195
2014-08-16,40,5,7,3,16,3,3,9,10,96
2014-08-16,24,19,3,9,6,13,6,10,10,100
2014-08-16,5,56,7,5,10,10,17,10,10,130
2014-08-16,4,5,10,5,10,10,10,6,22,82
2014-08-16,56,19,33,11,10,6,26,10,10,181
2014-08-16,9,24,6,3,4,10,6,10,10,82
2014-08-16,19,5,3,9,10,5,26,10,10,97
2014-08-16,40,10,6,3,16,10,3,26,10,124
2014-08-16,24,10,10,14,16,6,13,4,10,107
2014-08-16,9,5,5,14,10,10,6,9,10,78
2014-08-16,24,10,10,13,10,10,10,10,10,107
2014-08-16,40,19,3,5,4,10,10,4,28,123
2014-08-16,10,5,3,3,10,6,17,6,10,70
2014-08-16,33,10,5,9,10,10,19,13,35,144
2014-08-16,10,40,7,33,16,6,33,14,10,169
2014-08-16,10,56,3,7,10,10,17,5,10,128
2014-08-16,33,56,3,5,10,10,56,7,10,190
2014-08-16,24,5,3,33,10,10,3,6,10,104
2014-08-16,5,56,33,3,13,4,6,3,28,151
2014-08-16,56,24,9,3,6,10,3,17,10,138
2014-08-16,10,40,7,5,3,6,4,26,10,111
2014-08-16,40,4,7,3,26,10,6,6,10,112
2014-08-16,24,10,3,3,10,10,3,6,22,91
2014-08-16,40,56,9,3,10,5,16,9,22,170
2014-08-16,24,10,3,17,5,3,10,13,10,95
2014-08-16,33,40,6,6,10,10,5,3,10,123
2014-08-16,33,5,11,5,4,10,14,4,10,96
2014-08-16,5,9,7,6,10,6,3,10,35,91
2014-08-16,40,56,10,14,10,26,10,7,22,195
2014-08-16,10,19,10,10,6,10,10,9,10,94
2014-08-16,40,10,13,10,6,16,3,10,10,118
2014-08-16,56,9,10,10,10,6,3,7,35,146
2014-08-16,4,24,7,3,10,3,10,14,10,85
2014-08-16,19,10,13,3,10,10,40,10,22,137
2014-08-16,5,24,10,5,10,10,10,7,10,91
2014-08-16,40,10,7,3,16,10,10,10,35,141
2014-08-16,24,56,13,33,6,10,3,4,10,159
2014-08-16,4,24,3,7,6,10,7,24,10,95
2014-08-16,5,24,3,3,5,6,6,6,10,68
2014-08-16,24,5,10,3,6,10,10,10,10,88
2014-08-16,40,56,3,10,10,5,5,3,28,160
2014-08-16,9,56,10,9,10,10,10,56,10,180
2014-08-16,10,40,5,3,10,10,10,10,10,108
2014-08-16,5,24,3,10,6,10,11,10,16,95
2014-08-16,24,5,7,6,10,4,7,10,22,95
2014-08-16,19,4,13,10,10,10,5,4,10,85
2014-08-16,33,4,33,7,10,10,16,56,10,179
2014-08-16,10,19,10,10,6,10,3,13,10,91
2014-08-16,19,40,6,6,10,5,3,10,22,121
2014-08-16,40,33,10,13,10,26,3,5,28,168
2014-08-16,10,4,3,3,10,6,3,9,16,64
2014-08-16,24,4,10,14,26,10,5,16,35,144
2014-08-16,4,40,7,3,4,6,10,10,10,94
2014-08-16,9,56,3,13,10,10,10,11,10,132
2014-08-16,4,56,14,9,10,16,5,10,16,140
2014-08-16,33,24,3,7,10,16,13,10,10,126
2014-08-16,4,5,3,7,5,10,10,5,22,71
2014-08-16,33,19,10,33,16,10,6,3,10,140
2014-08-16,19,9,11,33,10,10,33,10,22,157
2014-08-16,5,19,5,10,10,10,10,5,10,84
2014-08-16,5,19,7,3,16,10,5,33,22,120
2014-08-16,5,24,14,5,10,3,17,6,10,94
2014-08-16,56,9,3,33,10,5,17,33,28,194
2014-08-16,10,24,10,5,10,6,7,6,10,88
2014-08-16,56,9,14,33,26,10,5,10,10,173
2014-08-16,9,40,10,14,10,3,14,17,10,127
2014-08-16,9,56,33,7,3,10,10,9,22,159
2014-08-16,33,24,13,7,3,10,3,16,10,119
2014-08-16,9,10,14,17,10,10,6,6,10,92
2014-08-16,10,5,13,10,10,6,10,16,10,90
2014-08-16,5,56,11,33,3,10,4,10,10,142
2014-08-16,19,4,7,3,10,10,4,10,16,83
2014-08-16,24,33,5,6,10,6,10,19,22,135
2014-08-16,5,56,3,5,10,6,40,10,10,145
2014-08-16,9,33,33,13,10,3,40,10,10,161
2014-08-16,19,10,5,13,26,6,10,3,22,114
2014-08-16,10,56,6,3,26,13,10,10,10,144
2014-08-16,9,24,5,3,10,10,24,3,10,98
2014-08-16,10,24,14,3,10,16,6,10,10,103
2014-08-16,33,40,5,13,6,13,10,9,22,151
2014-08-16,10,40,9,3,13,10,10,3,22,120
2014-08-16,10,24,5,3,4,10,10,33,10,109
2014-08-16,33,4,3,5,10,10,10,10,10,95
2014-08-16,40,5,3,7,10,10,13,3,10,101
2014-08-16,40,56,5,7,6,26,6,6,22,174
2014-08-16,9,56,10,9,16,10,10,10,10,140
2014-08-16,33,4,7,3,6,10,10,6,10,89
2014-08-16,56,24,6,6,10,3,33,6,10,154
2014-08-16,24,9,33,17,10,3,6,3,35,140
2014-08-16,19,56,6,3,16,10,5,3,10,128
2014-08-16,4,10,3,6,10,10,4,6,35,88
2014-08-16,4,19,3,3,10,6,7,24,10,86
2014-08-16,5,9,3,5,16,10,26,33,10,117
2014-08-16,24,9,5,5,10,26,10,4,10,103
2014-08-16,33,10,3,9,6,10,40,3,28,142
2014-08-16,9,56,7,6,10,13,56,33,15,205
2014-08-16,56,19,5,5,16,10,5,10,16,142
2014-08-16,56,4,13,10,3,3,10,5,10,114
2014-08-16,56,5,7,14,10,10,3,3,10,118
2014-08-16,19,24,6,3,10,10,4,6,10,92
2014-08-16,33,19,5,7,10,5,10,10,10,109
2014-08-16,33,24,3,3,6,3,13,24,10,119
2014-08-16,10,4,5,5,6,10,10,4,16,70
2014-08-16,56,24,6,33,10,3,5,33,10,180
2014-08-16,33,5,17,6,10,10,26,10,10,127
2014-08-16,40,33,3,6,5,16,9,13,10,135
2014-08-16,9,19,3,7,10,10,10,5,28,101
2014-08-16,5,24,11,17,10,10,10,10,35,132
2014-08-16,5,9,10,11,6,16,10,10,10,87
2014-08-16,9,10,3,11,6,6,3,4,10,62
2014-08-16,4,24,3,9,10,5,10,9,10,84
2014-08-16,40,33,5,5,5,13,10,10,10,131
2014-08-16,19,5,6,17,6,10,5,6,35,109
2014-08-16,24,10,3,3,10,6,10,5,15,86
2014-08-16,40,10,13,10,4,10,3,3,10,103
2014-08-16,40,10,5,10,10,26,5,10,10,126
2014-08-16,40,24,3,3,10,6,19,16,10,131
2014-08-16,19,56,17,3,3,3,13,10,10,134
2014-08-16,33,40,3,10,6,16,5,10,16,139
2014-08-16,9,33,9,3,4,6,33,33,16,146
2014-08-16,10,33,3,10,10,3,10,26,10,115
2014-08-16,33,56,11,3,6,10,5,4,10,138
2014-08-16,10,4,10,5,10,10,6,5,35,95
2014-08-16,10,33,17,9,5,10,3,26,10,123
2014-08-16,4,33,5,14,4,10,7,4,35,116
2014-08-16,40,5,14,6,13,10,3,5,28,124
2014-08-16,40,19,11,7,10,10,6,10,10,123
2014-08-16,33,19,3,10,10,5,13,10,10,113
2014-08-16,19,24,3,10,10,10,10,5,16,107
2014-08-16,19,56,7,3,10,10,33,10,28,176
2014-08-16,5,40,7,17,10,10,10,5,10,114
2014-08-16,56,9,6,5,6,10,9,10,35,146
2014-08-16,56,33,3,10,6,10,7,6,10,141
2014-08-16,9,5,11,14,26,3,9,10,10,97
2014-08-16,33,9,5,9,10,10,14,6,10,106
2014-08-16,5,33,11,10,10,3,10,9,10,101
2014-08-16,10,5,13,3,10,10,3,10,10,74
2014-08-16,24,33,11,3,10,10,4,16,10,121
2014-08-16,19,56,6,5,10,10,33,26,10,175
2014-08-16,56,24,10,3,26,10,5,5,22,161
2014-08-16,10,40,3,7,4,10,3,3,10,90
2014-08-16,19,9,13,5,6,5,3,10,10,80
2014-08-16,33,40,13,5,6,16,11,26,10,160
2014-08-16,19,10,3,33,6,6,13,10,10,110
2014-08-16,5,24,10,3,5,10,10,10,10,87
2014-08-16,10,33,7,5,10,6,26,5,10,112
2014-08-16,10,33,6,5,10,10,5,10,10,99
2014-08-16,9,10,14,3,4,6,5,24,22,97
2014-08-16,24,10,3,10,13,3,9,3,10,85
2014-08-16,4,24,5,3,3,13,5,9,28,94
2014-08-16,9,19,3,10,4,10,5,56,22,138
2014-08-16,5,56,11,5,10,10,19,4,22,142
2014-08-16,19,5,11,9,10,26,5,19,10,114
2014-08-16,40,56,10,5,10,13,5,33,28,200
2014-08-16,9,24,7,3,10,10,17,24,10,114
2014-08-16,9,56,9,17,6,10,13,11,28,159
2014-08-16,33,56,33,10,13,10,16,4,10,185
2014-08-16,9,5,3,10,10,13,3,14,10,77
2014-08-16,5,10,10,10,10,26,33,10,22,136
2014-08-16,19,4,3,7,16,6,10,14,10,89
2014-08-16,9,10,3,9,3,6,4,6,10,60
2014-08-16,4,10,9,7,10,10,5,56,16,127
2014-08-16,5,56,5,3,10,3,33,3,10,128
2014-08-16,5,40,11,10,10,3,19,7,22,127
2014-08-16,33,56,3,10,10,10,5,40,22,189
2014-08-16,4,10,3,14,13,26,9,10,10,99
2014-08-16,40,10,6,3,10,10,9,10,10,108
2014-08-16,40,10,5,6,10,10,3,10,10,104
2014-08-16,19,5,10,9,10,10,10,10,10,93
2014-08-16,4,56,5,3,10,16,5,10,10,119
2014-08-16,24,10,6,17,4,6,3,24,10,104
2014-08-16,40,10,3,3,10,10,40,10,10,136
2014-08-16,4,40,5,3,10,10,6,16,22,116
2014-08-16,5,4,3,5,10,3,19,10,10,69
2014-08-16,5,19,3,9,10,16,11,10,10,93
2014-08-16,56,5,3,9,10,6,10,4,10,113
2014-08-16,10,9,13,5,10,10,10,19,10,96
2014-08-16,5,56,3,5,10,26,40,13,10,168
2014-08-16,19,40,33,7,10,26,3,56,10,204
2014-08-16,33,9,11,14,10,6,40,3,35,161
2014-08-16,40,19,5,7,10,6,4,6,10,107
2014-08-16,56,9,10,3,3,6,9,19,10,125
2014-08-16,40,9,10,3,3,10,10,14,10,109
2014-08-16,33,4,3,7,10,10,5,14,10,96
2014-08-16,56,10,9,6,3,6,10,3,10,113
2014-08-16,5,40,3,7,10,10,6,10,16,107
2014-08-16,56,4,14,3,5,10,7,10,10,119
2014-08-16,10,9,3,3,10,16,13,33,28,125
2014-08-16,4,24,10,6,10,26,6,16,35,137
2014-08-16,24,56,13,6,3,10,17,10,10,149
2014-08-16,5,56,5,13,3,3,3,26,22,136
2014-08-16,9,19,6,17,10,10,10,10,15,106
2014-08-16,5,24,5,3,10,10,10,10,22,99
2014-08-16,10,33,5,3,10,26,14,19,22,142
2014-08-16,5,4,3,3,10,26,10,40,28,129
2014-08-16,10,9,5,10,10,26,3,10,28,111
2014-08-16,56,19,17,10,6,26,9,19,10,172
2014-08-16,4,40,3,7,3,6,24,7,15,109
2014-08-16,9,40,14,5,3,10,56,10,10,157
2014-08-16,40,9,17,3,16,6,13,5,28,137
2014-08-16,33,4,3,11,13,10,9,40,15,138
2014-08-16,56,24,33,3,10,4,4,6,10,150
2014-08-16,33,9,17,5,16,10,10,14,28,142
2014-08-16,24,33,6,9,10,10,3,17,10,122
2014-08-16,4,40,3,3,10,6,33,14,10,123
2014-08-16,4,24,10,3,10,10,14,33,10,118
2014-08-16,9,33,5,5,3,10,6,17,10,98
2014-08-16,9,10,33,5,5,4,10,6,28,110
2014-08-16,9,10,13,7,13,10,10,14,15,101
2014-08-16,10,9,5,6,26,6,10,11,10,93
2014-08-16,33,40,3,3,10,10,3,10,22,134
2014-08-16,19,9,3,9,10,10,3,10,10,83
2014-08-16,4,10,6,5,10,10,11,6,10,72
2014-08-16,40,19,17,5,10,4,3,5,15,118
2014-08-16,9,19,3,3,13,6,10,5,22,90
2014-08-16,33,5,13,3,26,6,10,11,10,117
2014-08-16,24,9,17,3,16,5,11,13,35,133
2014-08-16,5,4,7,33,3,10,4,13,10,89
2014-08-16,56,19,13,3,10,10,19,5,28,163
2014-08-16,9,4,3,7,6,10,10,10,10,69
2014-08-16,33,5,6,33,3,10,3,6,16,115
2014-08-16,10,24,9,3,6,10,10,4,10,86
2014-08-16,10,9,13,3,6,10,10,33,28,122
2014-08-16,9,33,17,11,26,10,5,10,10,131
2014-08-16,4,24,5,7,5,6,33,10,22,116
2014-08-16,10,40,11,9,5,10,19,3,10,117
2014-08-16,9,40,7,13,10,10,56,4,10,159
2014-08-16,24,5,3,10,6,10,33,10,28,129
2014-08-16,56,5,7,9,10,10,10,11,16,134
2014-08-16,5,4,6,10,10,6,3,4,22,70
2014-08-16,24,9,9,3,10,5,10,40,10,120
2014-08-16,19,5,3,5,26,4,3,6,10,81
2014-08-16,33,19,10,10,4,10,24,13,10,133
2014-08-16,10,56,5,14,6,3,3,3,22,122
2014-08-16,10,33,9,14,13,3,10,33,10,135
2014-08-16,5,24,7,33,6,13,5,4,10,107
2014-08-16,4,19,6,7,10,10,33,10,10,109
2014-08-16,19,10,33,3,6,10,19,4,22,126
2014-08-16,56,4,13,10,10,5,10,3,10,121
2014-08-16,5,24,7,11,10,3,6,56,10,132
2014-08-16,24,9,3,17,26,13,6,6,10,114
2014-08-16,19,56,10,33,26,6,10,3,10,173
2014-08-16,33,19,17,5,4,26,3,10,15,132
2014-08-16,10,56,9,5,3,10,10,7,10,120
2014-08-16,33,19,3,10,6,3,3,10,15,102
2014-08-16,33,10,3,11,10,26,3,9,10,115
2014-08-16,5,9,11,10,10,10,10,10,35,110
2014-08-16,40,9,7,5,10,10,33,10,10,134
2014-08-16,33,9,7,33,3,6,17,10,10,128
2014-08-16,40,19,17,14,6,10,4,40,16,166
2014-08-16,9,56,3,5,10,10,10,10,10,123
2014-08-16,10,40,3,3,10,3,13,7,10,99
2014-08-16,24,33,3,13,10,13,10,33,10,149
2014-08-16,19,10,33,3,26,10,10,10,35,156
2014-08-16,24,4,3,14,10,10,3,5,10,83
2014-08-16,9,40,5,13,10,16,24,10,10,137
2014-08-16,10,24,14,13,16,10,10,40,15,152
2014-08-16,4,56,7,6,6,10,3,3,28,123
2014-08-16,9,4,5,10,10,10,24,10,22,104
2014-08-16,5,24,3,3,10,10,11,3,10,79
2014-08-16,4,40,6,5,10,10,33,9,10,127
2014-08-16,4,33,13,7,4,10,10,13,10,104
2014-08-16,40,9,10,11,10,13,10,5,35,143
2014-08-16,56,19,3,10,10,4,10,6,10,128
2014-08-16,24,10,5,17,10,26,3,3,28,126
2014-08-16,9,24,3,3,10,10,10,9,10,88
2014-08-16,4,10,5,6,10,10,26,24,16,111
2014-08-16,56,33,7,6,10,6,10,10,15,153
2014-08-16,5,33,10,3,10,10,10,10,10,101
2014-08-16,10,5,3,10,3,13,33,3,28,108
2014-08-16,9,10,13,6,6,10,33,5,10,102
2014-08-16,40,33,10,3,10,4,9,17,10,136
2014-08-16,4,19,5,3,10,10,9,5,22,87
2014-08-16,56,24,7,9,6,10,4,17,22,155
2014-08-16,40,4,14,3,10,6,5,10,15,107
2014-08-16,4,10,5,3,4,6,9,10,10,61
2014-08-16,24,19,10,5,10,10,10,10,10,108
2014-08-16,10,5,33,14,10,10,3,19,16,120
2014-08-16,19,5,7,5,10,10,10,9,10,85
2014-08-16,4,24,6,7,6,10,10,9,10,86
2014-08-16,19,4,14,10,6,6,16,40,10,125
2014-08-16,4,56,13,10,16,3,6,17,35,160
2014-08-16,5,4,9,7,10,3,26,6,16,86
2014-08-16,24,9,6,3,10,3,3,10,10,78
2014-08-16,10,24,5,7,6,10,10,10,10,92
2014-08-16,9,33,10,11,10,13,10,33,10,139
2014-08-16,40,4,10,3,10,16,10,6,10,109
2014-08-16,40,19,5,3,10,10,14,13,35,149
2014-08-16,10,19,3,3,10,6,17,10,22,100
2014-08-16,4,33,9,3,6,10,5,24,35,129
2014-08-16,10,19,10,3,3,13,10,3,10,81
2014-08-16,10,19,3,13,3,10,6,3,10,77
2014-08-16,9,10,3,6,10,26,14,10,10,98
2014-08-16,56,40,17,5,10,3,3,14,10,158
2014-08-16,5,19,9,5,10,10,6,6,10,80
2014-08-16,24,4,10,3,4,10,3,10,22,90
2014-08-16,56,5,5,6,6,10,10,6,22,126
2014-08-16,5,4,11,3,3,13,3,6,35,83
2014-08-16,10,24,9,6,10,26,5,10,15,115
2014-08-16,9,10,7,3,6,3,10,5,15,68
2014-08-16,10,56,13,6,26,5,10,3,10,139
2014-08-16,9,5,6,10,10,3,13,10,15,81
2014-08-16,9,56,11,14,6,10,3,3,10,122
2014-08-16,19,10,3,10,6,10,10,5,22,95
2014-08-16,24,56,17,3,10,10,4,10,10,144
2014-08-16,4,56,17,5,5,10,10,10,10,127
2014-08-16,56,10,7,3,13,10,13,10,10,132
2014-08-16,24,4,3,5,10,3,40,56,10,155
2014-08-16,56,4,5,5,6,26,3,14,10,129
2014-08-16,40,9,6,3,10,3,7,26,15,119
2014-08-16,24,4,6,10,10,6,10,10,10,90
2014-08-16,10,33,10,5,10,6,10,11,10,105
2014-08-23,4,6,4,8,7,10,10,7,16,72
2014-08-23,8,7,6,4,10,10,4,29,29,107
2014-08-23,4,7,24,30,7,10,6,8,29,125
2014-08-23,8,4,30,13,10,10,30,9,10,124
2014-08-23,4,8,13,9,10,10,7,6,10,77
2014-08-23,25,4,11,8,5,5,5,10,25,98
2014-08-23,14,6,13,18,10,10,30,24,29,154
2014-08-23,14,7,13,4,25,7,2,4,25,101
2014-08-23,29,6,24,4,10,10,4,5,10,102
2014-08-23,8,29,6,4,7,10,2,11,10,87
2014-08-23,4,4,32,7,5,7,4,13,25,101
2014-08-23,4,6,30,9,10,10,18,5,10,102
2014-08-23,4,14,8,11,5,5,5,7,10,69
2014-08-23,6,8,32,4,10,5,24,2,10,101
2014-08-23,7,11,24,4,5,25,4,4,29,113
2014-08-23,4,8,13,8,7,5,5,30,16,96
2014-08-23,8,11,7,4,5,10,7,10,16,78
2014-08-23,29,7,4,11,7,5,2,9,16,90
2014-08-23,4,9,4,8,5,10,5,8,10,63
2014-08-23,9,7,4,30,10,10,7,4,29,110
2014-08-23,4,25,4,13,10,5,11,5,10,87
2014-08-23,11,29,11,9,10,10,2,8,29,119
2014-08-23,11,4,5,30,5,10,7,2,12,86
2014-08-23,4,4,13,7,10,5,9,32,16,100
2014-08-23,9,8,32,13,10,5,10,30,12,129
2014-08-23,4,29,13,13,5,7,24,8,40,143
2014-08-23,8,4,5,8,10,5,6,9,29,84
2014-08-23,4,8,4,7,5,10,18,11,29,96
2014-08-23,29,11,8,5,10,10,29,10,12,124
2014-08-23,7,25,4,11,7,10,24,2,10,100
2014-08-23,4,9,30,4,10,5,2,10,12,86
2014-08-23,25,4,6,5,5,7,5,25,10,92
2014-08-23,4,11,24,8,10,10,4,25,10,106
